"airplaneID","AirlineID","airplaneType"
69201,"US","ER4"
69202,"US","CRJ CR9"
69203,"US","CR9"
69204,"US","E70 CRJ"
69205,"US","M80 ER4 M83"
69206,"US","ERD ER4"
69207,"US","319"
69208,"US","319 321"
69209,"US","E70 CRJ E75"
69210,"US","M83 738 M80"
69211,"US","CR7"
69212,"US","738"
69213,"US","ERD ER4 E75"
69214,"US","320 E90 319"
69215,"US","319 321"
69216,"US","330"
69217,"US","752"
69218,"US","757"
69219,"US","763"
69220,"US","332"
69221,"US","763"
69222,"US","ER4"
69223,"US","DH8"
69224,"US","M80 319"
69225,"US","CRJ"
69226,"US","E75"
69227,"US","CRJ CR9"
69228,"US","DH8"
69229,"US","CRJ"
69230,"US","ERD"
69231,"US","ER4 ERD"
69232,"US","DH3 CRJ DH8 CR7"
69233,"US","321 320 734 319"
69234,"US","M83 M80"
69235,"US","343 332"
69236,"US","757 738"
69237,"US","332"
69238,"US","CR7 E75"
69239,"US","CRJ DH8"
69240,"US","320"
69241,"US","ERD"
69242,"US","319"
69243,"US","ER4 ERD"
69244,"US","ER4"
69245,"US","M80"
69246,"US","CRJ"
69247,"US","CR9 CRJ"
69248,"US","CR7 CRJ"
69249,"US","DH8"
69250,"US","320"
69251,"US","333"
69252,"US","763"
69253,"US","320 319"
69254,"US","763"
69255,"US","333"
69256,"US","738"
69257,"US","CRJ"
69258,"US","320"
69259,"US","319 321 320 734"
69260,"US","319"
69261,"US","738"
69262,"US","738"
69263,"US","738"
69264,"US","320 319 734"
69265,"US","320 319"
69266,"US","CRJ DH8 DH3"
69267,"US","319 320"
69268,"US","ER4 ERD"
69269,"US","CR7"
69270,"US","ER4 ERD"
69271,"US","333 332"
69272,"US","777"
69273,"US","77L 788 77W"
69274,"US","320 330 321 343 332"
69275,"US","388"
69276,"US","346"
69277,"US","319 320"
69278,"US","332 762"
69279,"US","388"
69280,"US","321"
69281,"US","ER4 CRJ"
69282,"US","ERD"
69283,"US","ER4 ERD"
69284,"US","ER4"
69285,"US","ER4 ERD"
69286,"US","ER4 ERD"
69287,"US","320 321 319"
69288,"US","738"
69289,"US","319"
69290,"US","M80 ER4"
69291,"US","CR9 CRJ"
69292,"US","319"
69293,"US","ER4 ERD"
69294,"US","ER4"
69295,"US","762"
69296,"US","763"
69297,"US","763"
69298,"US","763"
69299,"US","ER4"
69300,"US","CRJ"
69301,"US","752"
69302,"US","738"
69303,"US","CRJ"
69304,"US","ER4"
69305,"US","CR7 CRJ"
69306,"US","ERD ER4"
69307,"US","ER4"
69308,"US","ERD ER4"
69309,"US","ER4"
69310,"US","ERD ER4"
69311,"US","ER4 ERD"
69312,"US","332"
69313,"US","77W"
69314,"US","77W 777"
69315,"US","777"
69316,"US","777"
69317,"US","CRJ"
69318,"US","CRJ"
69319,"US","ER4"
69320,"US","ERD"
69321,"US","ER4"
69322,"US","E75 CRJ E70"
69323,"US","CRJ CR7"
69324,"US","CRJ"
69325,"US","ER4"
69326,"US","CRJ"
69327,"US","738"
69328,"US","320"
69329,"US","738 E90"
69330,"US","320 319"
69331,"US","DH8"
69332,"US","DH8"
69333,"US","77W"
69334,"US","77W"
69335,"US","CRJ"
69336,"US","763"
69337,"US","763"
69338,"US","717"
69339,"US","717"
69340,"US","757"
69341,"US","717"
69342,"US","717"
69343,"US","752"
69344,"US","M83 M80"
69345,"US","CRJ"
69346,"US","CRJ"
69347,"US","ERD"
69348,"US","DH8 CRJ"
69349,"US","CR7 CRJ"
69350,"US","CRJ"
69351,"US","319"
69352,"US","ER4"
69353,"US","DH8 DH3"
69354,"US","DH8"
69355,"US","CR7"
69356,"US","738 M80"
69357,"US","343"
69358,"US","330"
69359,"US","738"
69360,"US","738"
69361,"US","319 321 320"
69362,"US","321 734 319 320"
69363,"US","M80 M83"
69364,"US","77L"
69365,"US","77W"
69366,"US","CR7"
69367,"US","738"
69368,"US","CR7"
69369,"US","E90"
69370,"US","319 320"
69371,"US","E90"
69372,"US","777"
69373,"US","77W"
69374,"US","77W"
69375,"US","319"
69376,"US","CRJ"
69377,"US","319"
69378,"US","CRJ"
69379,"US","ERD"
69380,"US","CRJ E75"
69381,"US","319"
69382,"US","CRJ"
69383,"US","M80 M83"
69384,"US","ER4"
69385,"US","738"
69386,"US","ER4"
69387,"US","E75 ER4 ERD CR7"
69388,"US","E90"
69389,"US","320 319"
69390,"US","DH8"
69391,"US","CRJ"
69392,"US","CRJ DH8"
69393,"US","330 321 320 343 332"
69394,"US","330"
69395,"US","77W"
69396,"US","330 77W"
69397,"US","77W"
69398,"US","321 320 738"
69399,"US","330"
69400,"US","738 321"
69401,"US","DH8 CRJ"
69402,"US","717"
69403,"US","CRJ"
69404,"US","CRJ"
69405,"US","ER4 ERD"
69406,"US","319 734"
69407,"US","E75 CRJ E70"
69408,"US","M83 M80"
69409,"US","ER4 ERD"
69410,"US","ER4 CR7"
69411,"US","E90"
69412,"US","340 330"
69413,"US","738"
69414,"US","738"
69415,"US","763"
69416,"US","738"
69417,"US","ER4"
69418,"US","319"
69419,"US","738"
69420,"US","ER4"
69421,"US","763 757"
69422,"US","ER4"
69423,"US","321 319"
69424,"US","CR7"
69425,"US","738"
69426,"US","ER4"
69427,"US","738"
69428,"US","738 757"
69429,"US","757"
69430,"US","763"
69431,"US","388"
69432,"US","763"
69433,"US","77W 777"
69434,"US","ER4"
69435,"US","330 77W"
69436,"US","346"
69437,"US","738"
69438,"US","32B 762"
69439,"US","77W"
69440,"US","757"
69441,"US","757"
69442,"US","763 757"
69443,"US","319"
69444,"US","757 738"
69445,"US","763"
69446,"US","738"
69447,"US","ER4"
69448,"US","773"
69449,"US","321"
69450,"US","ER4"
69451,"US","ERD CR7"
69452,"US","320"
69453,"US","738"
69454,"US","738"
69455,"US","32B 763"
69456,"US","738"
69457,"US","757"
69458,"US","757"
69459,"US","757"
69460,"US","CR7"
69461,"US","ERD"
69462,"US","CR7"
69463,"US","763"
69464,"US","ER4"
69465,"US","343"
69466,"US","346"
69467,"US","346"
69468,"US","332 343"
69469,"US","346 343 332"
69470,"US","321"
69471,"US","738"
69472,"US","717"
69473,"US","757"
69474,"US","752"
69475,"US","321"
69476,"US","320 319"
69477,"US","M80 738 M83 757"
69478,"US","738"
69479,"US","738"
69480,"US","738"
69481,"US","M83 738"
69482,"US","320 321"
69483,"US","320 321 319"
69484,"US","ER4 ERD"
69485,"US","CRJ CR7"
69486,"US","773 772"
69487,"US","M83 738"
69488,"US","738"
69489,"US","738"
69490,"US","757 738"
69491,"US","321"
69492,"US","738"
69493,"US","738"
69494,"US","CR7"
69495,"US","738 763 757 M83"
69496,"US","CRJ"
69497,"US","CRJ"
69498,"US","CRJ"
69499,"US","777"
69500,"US","320"
69501,"US","757"
69502,"US","738"
69503,"US","CR7"
69504,"US","738"
69505,"US","77W"
69506,"US","32B 762"
69507,"US","757"
69508,"US","738"
69509,"US","77W"
69510,"US","757"
69511,"US","757 738"
69512,"US","757 777 763 738"
69513,"US","CRJ"
69514,"US","777 388"
69515,"US","757"
69516,"US","CR7"
69517,"US","738"
69518,"US","738"
69519,"US","773"
69520,"US","321 320"
69521,"US","321 319 320"
69522,"US","738"
69523,"US","777"
69524,"US","763"
69525,"US","CRJ"
69526,"US","738"
69527,"US","CRJ"
69528,"US","CRJ"
69529,"US","320 321"
69530,"US","CRJ CR7"
69531,"US","738"
69532,"US","CR7"
69533,"US","M83 738"
69534,"US","CR7"
69535,"US","CRJ"
69536,"US","M83"
69537,"US","77W"
69538,"US","CRJ"
69539,"US","CR7"
69540,"US","738"
69541,"US","M80 ER4"
69542,"US","320"
69543,"US","ERD"
69544,"US","CR7"
69545,"US","ERD"
69546,"US","ERD ER4"
69547,"US","ERD ER4"
69548,"US","CR7"
69549,"US","319 E90"
69550,"US","ERD"
69551,"US","321 319 320"
69552,"US","CR7 ERD"
69553,"US","ERD"
69554,"US","319 E90"
69555,"US","738"
69556,"US","CR7"
69557,"US","ERD"
69558,"US","ERD"
69559,"US","CR7"
69560,"US","738"
69561,"US","738"
69562,"US","ERD"
69563,"US","738"
69564,"US","E90 319"
69565,"US","CRJ E75"
69566,"US","ERD CR7"
69567,"US","ERD"
69568,"US","ERD"
69569,"US","ERD"
69570,"US","CR7"
69571,"US","ERD"
69572,"US","CR7"
69573,"US","ERD"
69574,"US","CR7"
69575,"US","319"
69576,"US","321"
69577,"US","333"
69578,"US","77W 777"
69579,"US","333 77W 788 332 77L"
69580,"US","77W"
69581,"US","332 343"
69582,"US","77W"
69583,"US","319 320"
69584,"US","77W 777"
69585,"US","763 777"
69586,"US","333"
69587,"US","763"
69588,"US","717"
69589,"US","757"
69590,"US","752"
69591,"US","763"
69592,"US","757 763"
69593,"US","320"
69594,"US","738"
69595,"US","738"
69596,"US","320 319"
69597,"US","321 320 100 319"
69598,"US","343 332"
69599,"US","319 320"
69600,"US","319"
69601,"US","ER4 100 319"
69602,"US","ER4 100 319"
69603,"US","752"
69604,"US","CRJ"
69605,"US","E70"
69606,"US","M80 ER4 M83"
69607,"US","CR7"
69608,"US","ER4"
69609,"US","757"
69610,"US","ERD ER4"
69611,"US","ER4"
69612,"US","ER4 ERD"
69613,"US","DH3 CRJ CR7"
69614,"US","777"
69615,"US","77W 772"
69616,"US","757"
69617,"US","ER4 319 320 100"
69618,"US","763"
69619,"US","ER4"
69620,"US","333"
69621,"US","ERD ER4"
69622,"US","332 333"
69623,"US","757"
69624,"US","763"
69625,"US","332"
69626,"US","738"
69627,"US","319 321 320"
69628,"US","738"
69629,"US","738 757"
69630,"US","738"
69631,"US","320 319 321"
69632,"US","319"
69633,"US","E75 E70"
69634,"US","M83 M80"
69635,"US","CR7 ER4"
69636,"US","E75 E70 CRJ"
69637,"US","319"
69638,"US","319"
69639,"US","321 752 762 319"
69640,"US","319 320"
69641,"US","738 M83 M80 757"
69642,"US","763 757"
69643,"US","757 738"
69644,"US","757 738"
69645,"US","738 M83 M80"
69646,"US","321 762 752 320 332"
69647,"US","321 320"
69648,"US","319"
69649,"US","738 319 320"
69650,"US","DH8"
69651,"US","319 CR7"
69652,"US","CR7 ERD"
69653,"US","DH8"
69654,"US","773"
69655,"US","319"
69656,"US","CRJ"
69657,"US","319"
69658,"US","ER4"
69659,"US","CR7"
69660,"US","319"
69661,"US","M80 M83"
69662,"US","738"
69663,"US","738"
69664,"US","319"
69665,"US","M83 M80 319"
69666,"US","738 E90 320 319"
69667,"US","CRJ"
69668,"US","ERD ER4"
69669,"US","ERD"
69670,"US","ER4"
69671,"US","ERD ER4"
69672,"US","CR9"
69673,"US","CRJ"
69674,"US","CRJ"
69675,"US","738"
69676,"US","757"
69677,"US","ERD 738 ER4"
69678,"US","738"
69679,"US","318 320"
69680,"US","763"
69681,"US","738"
69682,"US","738"
69683,"US","757"
69684,"US","ER4"
69685,"US","ER4"
69686,"US","763 757 330"
69687,"US","757 738"
69688,"US","757"
69689,"US","738"
69690,"US","738"
69691,"US","763"
69692,"US","ER4"
69693,"US","ER4"
69694,"US","738 319 318 320"
69695,"US","319 321 320 734"
69696,"US","ER4"
69697,"US","763"
69698,"US","318 320"
69699,"US","738"
69700,"US","738"
69701,"US","ER4"
69702,"US","763"
69703,"US","738"
69704,"US","738"
69705,"US","738"
69706,"US","738 757"
69707,"US","738"
69708,"US","ER4"
69709,"US","738 757"
69710,"US","ERD"
69711,"US","738"
69712,"US","ER4 ERD"
69713,"US","738"
69714,"US","ER4"
69715,"US","763"
69716,"US","738"
69717,"US","ER4"
69718,"US","777"
69719,"US","ER4"
69720,"US","738 E90"
69721,"US","738"
69722,"US","738"
69723,"US","ER4"
69724,"US","ER4 ERD"
69725,"US","763 757 738"
69726,"US","738"
69727,"US","738"
69728,"US","777 763 757"
69729,"US","738"
69730,"US","77W 777"
69731,"US","763 757"
69732,"US","738"
69733,"US","757"
69734,"US","ER4"
69735,"US","763"
69736,"US","738"
69737,"US","738 757"
69738,"US","757 738"
69739,"US","738 319 320"
69740,"US","ER4"
69741,"US","738"
69742,"US","738 E90 320 319"
69743,"US","ERD"
69744,"US","738"
69745,"US","738"
69746,"US","763"
69747,"US","763"
69748,"US","ER4 ERD"
69749,"US","738 763"
69750,"US","ER4"
69751,"US","738 763 757"
69752,"US","320 738 321 752"
69753,"US","738"
69754,"US","ER4"
69755,"US","757"
69756,"US","ER4"
69757,"US","757"
69758,"US","757"
69759,"US","738"
69760,"US","738"
69761,"US","738"
69762,"US","738"
69763,"US","757"
69764,"US","ER4"
69765,"US","738"
69766,"US","738 320 E90"
69767,"US","738"
69768,"US","738 320 E90 319"
69769,"US","763"
69770,"US","ER4"
69771,"US","757 763"
69772,"US","757"
69773,"US","763 757 738"
69774,"US","757 738"
69775,"US","738 757"
69776,"US","738"
69777,"US","757"
69778,"US","757 738"
69779,"US","738"
69780,"US","757"
69781,"US","738"
69782,"US","757 738"
69783,"US","757"
69784,"US","ER4 ERD"
69785,"US","738"
69786,"US","738"
69787,"US","757"
69788,"US","738"
69789,"US","738"
69790,"US","CRJ CR7 CR9"
69791,"US","M80 M83 ER4"
69792,"US","CRJ"
69793,"US","CRJ"
69794,"US","320 319"
69795,"US","CRJ"
69796,"US","ERD ER4"
69797,"US","ER4 ERD"
69798,"US","ER4"
69799,"US","ER4"
69800,"US","CRJ"
69801,"US","ER4"
69802,"US","ER4"
69803,"US","CRJ"
69804,"US","CRJ"
69805,"US","ER4"
69806,"US","ER4 ERD"
69807,"US","319 320 321"
69808,"US","E75 E70"
69809,"US","M80 M83 738"
69810,"US","738"
69811,"US","E75"
69812,"US","319 E90"
69813,"US","320 321 319"
69814,"US","319 320"
69815,"US","319"
69816,"US","M80 M83"
69817,"US","738"
69818,"US","E75"
69819,"US","319 E90"
69820,"US","M80 M83"
69821,"US","320"
69822,"US","788"
69823,"US","320 321 738"
69824,"US","346 343 332"
69825,"US","320"
69826,"US","333"
69827,"US","77W"
69828,"US","320"
69829,"US","763"
69830,"US","763"
69831,"US","319 320"
69832,"US","763"
69833,"US","CR7 CRJ"
69834,"US","CRJ"
69835,"US","CRJ E75"
69836,"US","ERD ER4"
69837,"US","320 319"
69838,"US","772 320 763 773"
69839,"US","319 734"
69840,"US","319"
69841,"US","738"
69842,"US","ER4 ERD"
69843,"US","319 320"
69844,"US","ER4 100"
69845,"US","777"
69846,"US","777 388"
69847,"US","777"
69848,"US","388"
69849,"US","CR7 CRJ"
69850,"US","CRJ"
69851,"US","319"
69852,"US","763"
69853,"US","717"
69854,"US","757"
69855,"US","752"
69856,"US","M80 M83"
69857,"US","CR7"
69858,"US","ER4"
69859,"US","CR9"
69860,"US","E70"
69861,"US","M80 M83"
69862,"US","CR7"
69863,"US","319"
69864,"US","M80 M83"
69865,"US","320 319"
69866,"US","332"
69867,"US","ER4 320 319"
69868,"US","ER4"
69869,"US","E75"
69870,"US","ERD"
69871,"US","340"
69872,"US","ERD"
69873,"US","E75 CR7"
69874,"US","M80 M83"
69875,"US","ER4 ERD"
69876,"US","ER4 E75"
69877,"US","ER4 ERD"
69878,"US","ER4 CR7"
69879,"US","738"
69880,"US","ER4 CR7 E75"
69881,"US","E75"
69882,"US","763"
69883,"US","ER4 ERD"
69884,"US","CRJ"
69885,"US","ER4"
69886,"US","ER4 CR7 ERD"
69887,"US","321 320 E90 319"
69888,"US","ER4 ERD"
69889,"US","ER4 ERD"
69890,"US","ER4"
69891,"US","738"
69892,"US","ER4"
69893,"US","ERD ER4"
69894,"US","ER4"
69895,"US","ERD ER4"
69896,"US","738 M83"
69897,"US","CR7"
69898,"US","M80 M83 738"
69899,"US","ERD ER4"
69900,"US","ERD ER4 E75"
69901,"US","763"
69902,"US","763"
69903,"US","E75"
69904,"US","ER4 ERD"
69905,"US","CR7 E75"
69906,"US","ER4"
69907,"US","763"
69908,"US","738"
69909,"US","ER4 ERD"
69910,"US","ERD"
69911,"US","ERD ER4"
69912,"US","ER4"
69913,"US","ER4 ERD"
69914,"US","ERD"
69915,"US","ER4"
69916,"US","CR7"
69917,"US","CRJ"
69918,"US","ER4 ERD E75 CR7"
69919,"US","330"
69920,"US","ER4 CR7"
69921,"US","738"
69922,"US","738 M83"
69923,"US","738"
69924,"US","ERD ER4"
69925,"US","738"
69926,"US","763 777"
69927,"US","ER4"
69928,"US","ER4 ERD"
69929,"US","763"
69930,"US","738"
69931,"US","CR7 ER4"
69932,"US","738 M83 M80"
69933,"US","ERD CR7"
69934,"US","CR7"
69935,"US","738"
69936,"US","ERD ER4"
69937,"US","738 763"
69938,"US","CRJ"
69939,"US","ERD ER4"
69940,"US","ER4"
69941,"US","ER4 ERD"
69942,"US","E75"
69943,"US","E75"
69944,"US","777"
69945,"US","ER4"
69946,"US","CR7"
69947,"US","M83 M80"
69948,"US","738"
69949,"US","777"
69950,"US","320 321 319 E90"
69951,"US","321 738 M83 320 M80"
69952,"US","ERD"
69953,"US","CR7 ER4 E75"
69954,"US","M83"
69955,"US","777"
69956,"US","M83"
69957,"US","738 M80 M83"
69958,"US","ERD"
69959,"US","738"
69960,"US","ER4"
69961,"US","ERD ER4"
69962,"US","M80 738"
69963,"US","738"
69964,"US","CR7 E75"
69965,"US","ER4 E75"
69966,"US","738"
69967,"US","738"
69968,"US","ERD ER4"
69969,"US","738"
69970,"US","M83 738"
69971,"US","738"
69972,"US","E75 CR7"
69973,"US","738"
69974,"US","M80 M83 738"
69975,"US","ER4"
69976,"US","ER4 CR7"
69977,"US","ER4"
69978,"US","M83 738 M80"
69979,"US","ER4 738"
69980,"US","M83 M80"
69981,"US","ERD ER4"
69982,"US","ER4"
69983,"US","ER4 CR7"
69984,"US","ER4"
69985,"US","CRJ"
69986,"US","ER4 CR7"
69987,"US","319 CR7"
69988,"US","CRJ"
69989,"US","M80 M83"
69990,"US","ER4"
69991,"US","ERD"
69992,"US","ER4"
69993,"US","CRJ"
69994,"US","738"
69995,"US","738 763 757"
69996,"US","ERD"
69997,"US","734 320 319"
69998,"US","E75 E70"
69999,"US","738"
70000,"US","738"
70001,"US","738"
70002,"US","M83 738 M80"
70003,"US","E90 319"
70004,"US","320"
70005,"US","M83"
70006,"US","738"
70007,"US","320"
70008,"US","321 320 319"
70009,"US","773"
70010,"US","773"
70011,"US","777"
70012,"US","773"
70013,"US","772"
70014,"US","CRJ"
70015,"US","CR7"
70016,"US","DH8"
70017,"US","DH8 CRJ"
70018,"US","DH8 E75 CRJ"
70019,"US","752"
70020,"US","CRJ"
70021,"US","332"
70022,"US","E90 319"
70023,"US","320"
70024,"US","319 E90"
70025,"US","DH8 CRJ"
70026,"US","332"
70027,"US","319"
70028,"US","E90"
70029,"US","DH8"
70030,"US","E75 CRJ"
70031,"US","CRJ"
70032,"US","CRJ"
70033,"US","E90 319 321 320"
70034,"US","762"
70035,"US","E90"
70036,"US","DH8 CRJ E75 E70"
70037,"US","319 E90"
70038,"US","CRJ"
70039,"US","CRJ"
70040,"US","332"
70041,"US","DH8"
70042,"US","CRJ"
70043,"US","CRJ E70 CR9 E75"
70044,"US","752 321 E90 734 762 332 319 320"
70045,"US","CRJ E75 E70"
70046,"US","752 332 321 319"
70047,"US","CRJ"
70048,"US","CRJ"
70049,"US","CRJ 319 E90"
70050,"US","321 320"
70051,"US","M83 319 320 738 M80 E90 752"
70052,"US","E90 320 319"
70053,"US","332"
70054,"US","DH8"
70055,"US","DH8"
70056,"US","CRJ DH8"
70057,"US","333"
70058,"US","320 319"
70059,"US","332 762"
70060,"US","319"
70061,"US","752"
70062,"US","CRJ E75"
70063,"US","CRJ"
70064,"US","DH8 CRJ"
70065,"US","DH8"
70066,"US","E90"
70067,"US","CRJ E75"
70068,"US","E90 319"
70069,"US","DH8"
70070,"US","CRJ DH8"
70071,"US","DH8 CRJ"
70072,"US","E90"
70073,"US","321 320"
70074,"US","321 320"
70075,"US","E90 319"
70076,"US","333"
70077,"US","752"
70078,"US","333"
70079,"US","332"
70080,"US","320 319 321"
70081,"US","E70 E75 CRJ"
70082,"US","762 321 752 320 332"
70083,"US","DH8"
70084,"US","CRJ"
70085,"US","738 321 752 320"
70086,"US","CRJ"
70087,"US","E90 319"
70088,"US","319 E90"
70089,"US","333"
70090,"US","CRJ E75"
70091,"US","319 320"
70092,"US","320 319 321 E90"
70093,"US","DH8 CRJ E70"
70094,"US","319 E90"
70095,"US","320"
70096,"US","DH8"
70097,"US","321 752"
70098,"US","319 E90 320"
70099,"US","319"
70100,"US","319 332 320"
70101,"US","E90"
70102,"US","E90"
70103,"US","319 E90"
70104,"US","DH8 CR9 CRJ"
70105,"US","DH8"
70106,"US","DH8 CRJ E70 E75"
70107,"US","319 E90 320"
70108,"US","320"
70109,"US","E90"
70110,"US","E75 E70 CRJ"
70111,"US","DH8"
70112,"US","CRJ DH8"
70113,"US","CRJ CR9"
70114,"US","320"
70115,"US","320 321"
70116,"US","320 321"
70117,"US","762 752 320"
70118,"US","320"
70119,"US","CRJ E70 E75"
70120,"US","752"
70121,"US","DH8 CRJ"
70122,"US","332"
70123,"US","DH8 CRJ E75 E70"
70124,"US","332"
70125,"US","321 320 319 734"
70126,"US","CRJ"
70127,"US","332"
70128,"US","E70 CRJ E75"
70129,"US","CRJ"
70130,"US","CRJ"
70131,"US","CRJ"
70132,"US","CRJ E75"
70133,"US","762"
70134,"US","CR9 CRJ"
70135,"US","320"
70136,"US","321 320"
70137,"US","319"
70138,"US","CR9 CRJ"
70139,"US","319"
70140,"US","320 319"
70141,"US","CR9 CRJ"
70142,"US","321 319 320"
70143,"US","321 320"
70144,"US","320 319"
70145,"US","752 320 321"
70146,"US","752 320 319"
70147,"US","320 321"
70148,"US","M83 319 738 321 M80 320"
70149,"US","CRJ CR9"
70150,"US","319"
70151,"US","321 319"
70152,"US","CR9 CRJ"
70153,"US","320"
70154,"US","CR9 CRJ"
70155,"US","CRJ"
70156,"US","320 319"
70157,"US","CR9 CRJ"
70158,"US","319"
70159,"US","CRJ"
70160,"US","CRJ"
70161,"US","752"
70162,"US","319 321 320"
70163,"US","320 319"
70164,"US","321"
70165,"US","752"
70166,"US","321 320 319"
70167,"US","321 319 320"
70168,"US","319"
70169,"US","752"
70170,"US","319"
70171,"US","320 321"
70172,"US","319"
70173,"US","738"
70174,"US","319"
70175,"US","CRJ"
70176,"US","320 321 319"
70177,"US","320 319"
70178,"US","319"
70179,"US","752"
70180,"US","319"
70181,"US","319 320"
70182,"US","M83 320 321 738"
70183,"US","319 320 321"
70184,"US","752 321"
70185,"US","319 320"
70186,"US","CR9 CRJ"
70187,"US","320 319 321"
70188,"US","319 320"
70189,"US","320 321"
70190,"US","CR9"
70191,"US","CRJ CR9"
70192,"US","CR9 CRJ"
70193,"US","320 321"
70194,"US","320 321"
70195,"US","319 320"
70196,"US","320 319 752 321"
70197,"US","319 321 320"
70198,"US","319 320 321"
70199,"US","319 320 321"
70200,"US","319"
70201,"US","320"
70202,"US","CR9 CRJ"
70203,"US","319 320"
70204,"US","CRJ"
70205,"US","319 321"
70206,"US","319"
70207,"US","320"
70208,"US","ER4"
70209,"US","ERD"
70210,"US","ERJ"
70211,"US","E70 CRJ"
70212,"US","319 734 321 320"
70213,"US","E75 E70 CRJ"
70214,"US","M80"
70215,"US","ER4"
70216,"US","738"
70217,"US","E75 CRJ"
70218,"US","ER4"
70219,"US","CR7 ER4 E75"
70220,"US","320 319 E90"
70221,"US","319 320"
70222,"US","ERJ"
70223,"US","ERJ"
70224,"US","321"
70225,"US","738"
70226,"US","757"
70227,"US","319"
70228,"US","CR9"
70229,"US","CRJ"
70230,"US","M83 M80"
70231,"US","ER4"
70232,"US","763"
70233,"US","757"
70234,"US","757"
70235,"US","M83 M80"
70236,"US","M83"
70237,"US","CRJ CR9"
70238,"US","738"
70239,"US","738"
70240,"US","738"
70241,"US","319 752 321 320"
70242,"US","738"
70243,"US","319 332 320"
70244,"US","320 321 319"
70245,"US","E75 CRJ E70"
70246,"US","E90"
70247,"US","777"
70248,"US","M80 M83"
70249,"US","M83"
70250,"US","320 319 321"
70251,"US","ERD"
70252,"US","CRJ ER4"
70253,"US","763 320 772"
70254,"US","763"
70255,"US","CRJ"
70256,"US","321 320 734 319 E90"
70257,"US","ERD CRJ"
70258,"US","M83 M80 738"
70259,"US","ERD CR7"
70260,"US","738"
70261,"US","CR7 ERD"
70262,"US","763"
70263,"US","738"
70264,"US","M80 738"
70265,"US","E90 319"
70266,"US","ERJ"
70267,"US","757"
70268,"US","CRJ"
70269,"US","319 CRJ"
70270,"US","M80 M83"
70271,"US","ERD"
70272,"US","ER4"
70273,"US","ERD"
70274,"US","CRJ DH8"
70275,"US","M83 738"
70276,"US","CRJ"
70277,"US","738"
70278,"US","319 320"
70279,"US","CRJ"
70280,"US","ERD"
70281,"US","DH8"
70282,"US","CRJ"
70283,"US","319"
70284,"US","CRJ E70"
70285,"US","ER4"
70286,"US","CRJ E70 DH8 E75"
70287,"US","ERD"
70288,"US","ERD ER4"
70289,"US","321 320 319 734"
70290,"US","E75 E70"
70291,"US","738"
70292,"US","738 M80"
70293,"US","319 E90 320"
70294,"US","738"
70295,"US","738"
70296,"US","ER4"
70297,"US","CRJ"
70298,"US","E90"
70299,"US","321 319 320"
70300,"US","E90"
70301,"US","320"
70302,"US","320 321"
70303,"US","E90"
70304,"US","320 738 E90"
70305,"US","319 320"
70306,"US","320 321"
70307,"US","319"
70308,"US","M83 M80 738 757"
70309,"US","738"
70310,"US","CRJ CR7"
70311,"US","738"
70312,"US","738"
70313,"US","320"
70314,"US","321 320"
70315,"US","738 320 E90 319"
70316,"US","319"
70317,"US","M80 M83"
70318,"US","E75"
70319,"US","E90"
70320,"US","CR9"
70321,"US","CR7 CRJ"
70322,"US","CRJ"
70323,"US","ER4"
70324,"US","E75 E70 CRJ"
70325,"US","CR9 CRJ"
70326,"US","CR9 CRJ"
70327,"US","DH3"
70328,"US","DH8"
70329,"US","CRJ DH8"
70330,"US","763"
70331,"US","763"
70332,"US","319 CRJ CR7"
70333,"US","CRJ"
70334,"US","M80 ERD M83 319"
70335,"US","ERD"
70336,"US","ER4"
70337,"US","ER4 E75"
70338,"US","CR9 CRJ"
70339,"US","757 763"
70340,"US","320"
70341,"US","320 321 319"
70342,"US","738 757"
70343,"US","738"
70344,"US","757"
70345,"US","738"
70346,"US","320 321"
70347,"US","321 320"
70348,"US","744"
70349,"US","772 744"
70350,"US","321"
70351,"US","738 757 763"
70352,"US","77W"
70353,"US","77W"
70354,"US","763 32B"
70355,"US","738"
70356,"US","757 763 738"
